#OTU_IDs	trait1
Parahaliea_maris-_-MN315552--_HSLHS9_T	2.0275968799629367
Acinetobacter_kanungonis-_-MW114828--_PS-1_T	1.519915768256034
Massilia_lutea-_-AY966001--_101_T	1.6727286173896772
Pseudoxanthomonas_spadix-_-AM418384--_IMMIB_AFH-5_T	2.4285502299904294
Streptomyces_glomeratus-_-AJ781754--_LMG_19903_T	1.476265032106764
g__305899	1.5288286680650356
Pseudomonas_marianensis-_-MZ670768--_PS1T	1.4419821088144977
g__2930105	2.1816789905018794
Mycobacterium_noviomagense-_-EU239955--_NLA000500338_T	2.2016587804975014
Tumebacillus_flagellatus-_-JQ421297--_GST4_T	3.3953298756968397
Pararoseburia_lenta-_-MT905193--_NSJ-9_T	2.6758960384006594
g__453850	1.4244976910824423
Limnohabitans_planktonicus-_-FM165535--_II-D5_T	1.2734859855094849
Mesorhizobium_comanense-_-MT623515--_3P27G6T	1.2446915614578322
Clostridium_ljungdahlii-_-FR733688--_DSM13528_T	3.097062157653914
Delftia_rhizosphaerae-_-KY075818--_RA6_T	1.6953994178289689
Roseovarius_salinarum-_-KY973962--_N53_T	3.422009558190516
Zobellia_galactanivorans-_-AF208293--_Dsij_T	2.377923262578499
Yaniella_flava-_-AY684123--_YIM_70178-_DSM_16377_T	1.790133553541938
Streptococcus_equinus-_-AEVB01000043--_ATCC_9812_T	0.8804549263890864
g__2921733	2.2338687800684407
Magnetospirillum_magnetotacticum-_-Y10110--_DSM_3856_-T-_T	1.5932320352389686
Psychrosphaera_aquimarina-_-KY497449--_SW33_T	2.6042175296829098
Pelagovum_pacificum-_-MN029012--_SM1903_T	1.407421691812627
Paenibacillus_gansuensis-_-AY839866--_B518_T	2.5448877012855373
Algibacter_mikhailovii-_-AM491809--_LMG_23988_=_KMM_6171_T	3.331235301330743
Staphylococcus_lugdunensis-_-AB009941--_ATCC_43809_T	1.3444321411564735
Mesotoga_prima-_-HM003109--_MesG1.Ag.4.2_T	4.038297644499927
g__292713	0.9889404154770217
Robertmurraya_massiliosenegalensis-_-JF824800--_JC6_T	2.941427792444025
Silvania_confinis-_-OM987254--_H4N4T	0.7997849149518357
Nonomuraea_fastidiosa-_-U48844--_IFO_14680_T	3.297037822079653
g__1911566	1.3914250746091148
g__432330	1.9145910413938625
Aeromicrobium_flavum-_-EF133690--_TYLN1_T	2.2622103268694698
Thermosediminibacter_oceani-_-CP002131--_DSM_16646_T	2.847495881067965
Flavobacterium_squillarum-_-JQ029111--_CMJ-5_T	2.2449637406838208
Salinivirga_cyanobacteriivorans-_-CP013118.1--_L21-Spi-D4_T	2.2947838364450757
g__1853226	2.068410983796135
Chryseobacterium_vaccae-_-MN328031--_CA7_T	1.870614888109126
Enterobacter_siamensis-_-HQ888848--_C2361_T	1.8332450457225922
Croceimicrobium_hydrocarbonivorans-_-MT393939--_A20-9_T	2.0760198251107513
Aquaspirillum_soli-_-KM598238--_THG-SQE6_T	2.616469006219016
Blastococcus_xanthinilyticus-_-LN626275--_BMG_862_T	1.4042863074763552
Calidifontibacter_indicus-_-EF187228--_PC_IW02_T	2.1147169180258847
Prevotella_fusca-_-CP012074--_W1435_n_T	2.9048631871829844
Pseudorhodobacter_aquimaris-_-GU086365--_HDW-19_T	2.879396483827781
Pseudomonas_lactucae-_-LC598348--_MAFF_301380_T	1.0737844582785832
g__54293	2.0052115576460574
Brachybacterium_squillarum-_-GQ339911--_M-6-3_T	1.0961765769776362
Methyloceanibacter_caenitepidi-_-AB794104--_Gela4_T	2.547771134648624
g__68903	1.727503141115432
Halorubrum_vacuolatum-_-AB663425--_JCM_9060_T	3.2785272545511432
g__3051138	0.6969691303993505
g__209	1.2658003630923202
g__3051137	0.7193744441321712
Frankia_casuarinae-_-CP000249--_CcI3_T	0.7204975360225283
Ornithinibacter_aureus-_-FJ796074--_HB09001_T	1.5655703674151933
Sphingosinicella_soli-_-DQ087403--_KSL-125_T	2.921830956221779
g__416916	0.9537941005930638
Desulfurobacterium_thermolithotrophum-_-CP002543--_DSM_11699_T	3.3792020265485663
g__2752474	1.5843733777131765
g__1344552	0.7748341990523734
Caldimicrobium_thiodismutans-_-LC055107--_TF1_T	3.7966002444662883
Pseudomonas_urmiensis-_-JABWRE000000000--_SWRI10T	0.6103679577785901
Rouxiella_badensis-_-MRWE01000064--_DSM_100043_T	1.3024524754780251
Leucobacter_chromiiresistens-_-GU390657--_JG_31_T	1.0146948915759066
Loigolactobacillus_coryniformis_subsp._coryniformis-_-M58813--_DSM_20001_T	1.9622609717161317
Bacillus_thuringiensis-_-D16281--_IAM_12077_T	0.5602966029792328
Streptomyces_ureilyticus-_-KU323816--_YC419_T	2.096743666982384
Novisyntrophococcus_fermenticellae-_-MG753793--_JN500902_T	1.923519189038724
Mycobacterium_virginiense-_-KR025879--_MO-233_T	1.5003987291989154
Nonomuraea_glycinis-_-KY328642--_NEAU-BB2C19_T	2.0682878568877365
Pseudomonas_mosselii-_-AF072688--_CIP_105259_T	0.5048831161609048
Ralstonia_solanacearum-_-EF016361--_LMG_2299_T	1.118078729770172
g__1914234	2.638306725238675
Legionella_bononiensis-_-OK495708--_30cs62T	1.2587833633588574
Dyella_marensis-_-AM939778--_CS5-B2_T	1.8944936002955912
Christiangramia_planctonica-_-KC169794--_CC-AMWZ-3_T	3.7187131619096316
Ignatzschineria_larvae-_-AJ252143--_L1/68_T	1.7855226673109617
Actinocorallia_aurea-_-AB006177--_NBRC_14752_-=_IFO_14752-_T	1.5630585047363397
Actinopolyspora_mortivallis-_-AQZN01000011--_HS-1_T	3.4025422553861446
Nitrosopumilus_maritimus-_-JQ346765--_SCM1_T	2.7349108072310373
g__332518	2.22376046955882
g__2834400	0.7908383521907828
Psychrobacillus_soli-_-KJ956929--_NHI-2_T	2.092398973052551
Mycobacterium_interjectum-_-HM037998--_ATCC_51457_LTP__T	2.0297081074274557
g__56635	1.4687950136163557
Nocardiopsis_aegyptia-_-AJ539401--_DSM_44442_T	0.8836500686555142
Baia_soyae-_-KM359702--_NEAU-gxj18_T	2.738171802722305
Prauserella_marina-_-CP016353--_DSM_45268_n_T	2.2246350089921885
Methanoregula_formicica-_-AB479390--_SMSP_T	2.754792449577444
Pseudoalteromonas_denitrificans-_-X82138--_ATCCI_43337T_T	3.8448769890021506
Myxococcus_vastator-_-JAAIYB010000001--_AM301_T	0.9927633556144979
Acinetobacter_lactucae-_-KU921101--_NRRL_B-41902_T	1.4722413240435344
Microbispora_sitophila-_-MW001208--_NEAU-D428_T	1.9501927916914306
Niabella_ginsengisoli-_-EU616816--_GR10-1_T	2.493079423232509
Flavobacterium_aquicola-_-LC120819--_TMd3a3_T	2.2777873486908486
Parapedobacter_soli-_-EF151805--_DCY14_T	3.8683940085110433
Pararhodobacter_aggregans-_-AM403160--_D1-19_T	1.9435042996786285
g__446680	1.6548659197436117
Acidipropionibacterium_microaerophilum-_-AF234623--_M5_T	2.491733397982359
Streptomyces_eurocidicus-_-AY999790--_NRRL_B-1676_T	1.474577130762324
Tenacibaculum_xiamenense-_-JX984443--_WJ-1_T	3.5684028352449677
Natrinema_saccharevitans-_-AB663447--_JCM_12889_T	1.2104200890400103
Streptomyces_liliiviolaceus-_-MW680653--_BH-SS-21_T	1.1379362571783305
Acuticoccus_yangtzensis-_-KF741873--_JL1095_T	3.0096879728803123
Aurantimonas_marina-_-MT941030--_SW136_T	1.2266104021315969
Streptosporangium_jiaoheense-_-KM000836--_NEAU-Jh1-4_T	1.6353913717502864
Costertonia_aggregata-_-DQ167246--_KOPRI_13342_T	2.2166074881538567
Roseateles_oligotrophus-_-KT333459--_KCTC_42519_T	2.4334316865682797
Symbiobacterium_ostreiconchae-_-AB361629--_KY38_T	3.3575566987743124
g__1849	2.374035963188695
g__51366	2.035890315428009
g__1485945	1.487122678487051
Serpentinimonas_maccroryi-_-MW411452--_B1_T	2.5708336359830457
g__1847	0.8572538033881665
g__180541	1.9500091071983754
Kistimonas_asteriae-_-EU599216--_KMD_001_T	2.2073597950276307
g__398772	2.039844977304235
Cohnella_nanjingensis-_-KF479666--_D45_T	2.217672639294721
Actinokineospora_inagensis-_-AF114799--_NRRL_B-24050T_T	2.1536715799966406
Acetobacter_cerevisiae-_-AJ419843--_LMG_1625_T	1.3246544732307968
Aquiluna_borgnonia-_-MW590646--_15G-AUS-rot_T	1.8029230657092894
Sulfuritalea_hydrogenivorans-_-AP012547--_DSM22779_n_T	1.638642301402155
Mixta_theicola-_-AB907776--_QC88-366_T	1.9645473979013177
Staphylococcus_caeli-_-MH431939--_82B_T	0.886701624132195
Saccharothrix_violaceirubra-_-AB284261--_NBRC_102064_T	2.1480333818684136
Nesterenkonia_sedimenti-_-KF914155--_MY13_T	3.3027209907105424
Pseudoalteromonas_fenneropenaei-_-KR709258--_rzy34_T	2.5271838798725215
Altererythrobacter_aestiaquae-_-KJ658262--_HDW-31_T	2.306096720214427
Shewanella_algicola-_-FJ903681--_ST-6_T	1.5176117665483244
g__1258570	2.558593833757361
Aneurinibacillus_aneurinilyticus-_-X94194--_DSM_5562_T	1.9574806760401586
g__2766734	2.0194012136962236
Campylobacter_coli-_-AINS01000034--_LMG_9860_T	1.6528430735620832
Pigmentiphaga_litoralis-_-EU583723--_JSM_061001_T	2.2403933613953235
Streptomyces_cinereus-_-AB184072--_NBRC_12247_T	2.121959753925663
Pseudodesulfovibrio_aespoeensis-_-CP002431--_Aspo-2_T	2.729607922086073
Altererythrobacter_insulae-_-MH206217--_BPTF-M16_T	1.9286108068227101
Caballeronia_sordidicola-_-AF512827--_SNU_020123_T	1.6181648272528772
Sungkyunkwania_multivorans-_-JQ911704--_PDB-16_T	2.2008202670822086
Oceanobacter_kriegii-_-AB680865--_NBRC_15467_T	2.6367390619560513
Endozoicomonas_atrinae-_-KC878324--_WP70_T	2.502884447254366
g__2894757	2.156681037532861
Mycobacterium_psychrotolerans-_-AJ534886--_WA101_T	1.382700771641148
Streptomyces_triticisoli-_-MF993053--_NEAU_DSCPA1-4-4_T	2.667216706726724
Salinigranum_rubrum-_-GU951431--_GX10_T	2.376602417588204
Flavobacterium_haoranii-_-GQ988780--_LQY-7_T	2.624525215227182
Methanosalsum_natronophilum-_-HM053965--_AME2_T	2.5027311132147743
Mycobacterium_syngnathidarum-_-MG015886--_27335_T	0.6193250244731996
Clostridium_scindens-_-ABFY02000057--_ATCC_35704_T	5.604623417259881
Baekduia_soli-_-EU370951--_BR7-21_T	3.6187327500752087
g__2679910	1.726389392596065
Streptomyces_olivochromogenes-_-AY094370--_DSM_40451_T	1.2115995006511393
Roseomonas_deserti-_-LT837512--_M3_T	2.6962761224095617
Paenibacillus_agri-_-MT233330--_JW14_T	3.1411286868232944
Rudanella_lutea-_-ARPG01000002--_DSM_19387_T	2.0202862246138857
g__2995234	2.2904894107657108
Flavobacterium_magnum-_-KY077154--_HYN0048_T	2.8161287241249315
Cronobacter_turicensis-_-EF059891--_z3032_T	0.6195918394102984
Azotobacter_salinestris-_-AB175656--_ATCC_49674_T	2.0524319122481156
g__2026349	1.895352654405049
Mesoplasma_florum-_-AF300327--_L1-_ATCC_33453_T	1.587604000152245
Streptomyces_calvus-_-AB184329--_NBRC_13200_T	0.6624567130565787
Cellulomonas_xiejunii-_-ON974308--_zg-B89T	1.720067812298077
Xylanibacillus_composti-_-KX298897--_K13_T	1.8595097492278725
Patulibacter_medicamentivorans-_-AGUD01000068--_I11_T	2.2984293794788604
Salinimicrobium_tongyeongense-_-MW131223--_HN-2-9-2_/type_materialtype_strain_of_SalinimicrobiumtongyeongenseT	2.319146183548043
Arenibacter_palladensis-_-AJ575643--_LMG_21972_T	1.999896722823695
Prevotella_jejuni-_-JQ778983--_CD3-28_T	1.8121284600850016
Flavobacterium_effusum-_-LT223121--_PSI-22_T	2.4556663686501112
g__655352	1.8765762842696059
g__157591	1.4220143006733086
Irregularibacter_muris-_-KR364764--_2PG-426-CC-4.2_T	2.0524158399246075
Flavobacterium_dankookense-_-GU295970--_ARSA-19_T	2.5344208819908003
Klebsiella_granulomatis-_-AF009171--_no_culture_T	0.7788013934619107
Rubrobacter_calidifluminis-_-KF494338--_RG-1_T	2.5739093957885646
Virgibacillus_salinus-_-FM205010--_XH22_T	1.903581124748816
g__53452	1.5413582729510555
g__53456	1.8897955891948273
Rickettsia_conorii_subsp._israelensis-_-L36223--_CDC1_T	0.4247473290176452
g__1862	1.427180344087079
Maribacter_aquivivus-_-AY271625--_KMM_3949_T	2.315739683440586
g__2893197	2.0825068846972883
Quisquiliibacterium_transsilvanicum-_-KM083133--_CGI-09_T	1.8647001926132478
Prosthecochloris_vibrioformis-_-M62791--_DSM_260_LTP__T	2.8399167376199266
Guyparkeria_halophila-_-U58020--_DSM_6132_LTP__T	2.738554699707359
Nanchangia_anserum-_-CP060506--_C64_T	1.7364160400973725
Desulfoscipio_geothermicus-_-AJ294428--_DSM_3669_T	3.4693327621016725
Natronobacterium_gregoryi-_-AB663467--_JCM_17874_T	2.477372228325925
Roseobacter_cerasinus-_-LC501444--_AI77_T	1.9778723272855099
g__1749071	1.9373297252485844
Alkalihalobacillus_hemicentroti-_-HM460885--_JSM_076093_T	3.0338723531218093
Xenorhabdus_budapestensis-_-AJ810293--_DSM_16342_T	2.6927906100437626
g__2036001	1.7436098502229107
Muricauda_indica-_-KX874649--_3PC125-7_T	3.1175134791529633
Inhella_proteolytica-_-MW332546--_1Y17T	2.218473553801931
Ornithinibacillus_contaminans-_-KF425516--_CCUG_53201_T	2.3098284362733503
Caldanaerobacter_uzonensis-_-EF195126--_K67_T	4.012060641453382
Sphingopyxis_terrae-_-MF618306--_JCM_10195_T	1.4812533060064863
Croceivirga_radicis-_-KY020995--_HSG9_T	2.894574830921491
Aliivibrio_sifiae-_-AB464964--_H1-1_T	0.7161376363472689
Corynebacterium_suranareeae-_-MK395364--_N24_T	2.491242714234689
Clostridium_grantii-_-X75272--_A1_LTP__T	4.302366196282872
Pseudomonas_protegens-_-AJ278812--_CHA0_T	1.1418338745652528
Caproicibacter_fermentans-_-MN851263--_EA1_T	2.05029544022055
g__1664383	1.9774040038986127
Vibrio_quintilis-_-HE613736--_M62_T	2.589874508033368
Halorussus_rarus-_-GQ282618--_TBN4_T	2.637865148634372
Luteimonas_arsenica-_-KP208749--_26-35_T	2.35781175258491
Thiolapillus_brandeum-_-AP012273--_Hiromi1_T	1.733731711370877
g__2895461	1.8813895592400156
Mobiluncus_porci-_-MN537552--_DSM_108840_T	1.8560359506680553
Adlercreutzia_equolifaciens_subsp._celatus-_-AB266102--_do03_T	1.790437111914009
Rhodovulum_salis-_-HE680093--_JA746_T	2.5539272807850315
Archangium_gephyra-_-DQ768106--_DSM_2261_T	1.037501682036031
Paenibacillus_silvae-_-KC835077--_DB13031_T	2.7818621745439405
Chitinibacter_alvei-_-FJ593907--_TNR-14_T	3.48862624629988
Chryseobacterium_yonginense_-_-GQ259742--_HMD1043_T	2.604550981615476
Bacillus_songklensis-_-JN036548--_CAU_1033_T	1.366382630532824
Streptococcus_cuniculipharyngis-_-LN624399--_tye_strain-_DICM10-00796B_T	2.3673785621963863
Janthinobacterium_aquaticum-_-MK968137--_FT58W_T	0.443737153800114
Kangiella_japonica-_-AB505051--_KMM_3899_T	2.837069836347923
Syntrophomonas_palmitatica-_-AB274039--_MPA_T	4.854168798721135
Desertibacter_xinjiangensis-_-KC625488--_M71_T	4.173646450388417
Penaeicola_halotolerans-_-MW309385--_LMIT005T	2.0272978653029248
Rhodovarius_lipocyclicus-_-AJ633644--_CCUG_44693_T	2.495902604988012
Marinomonas_mediterranea-_-AF063027--_MMB1-_CECT_4803-_ATCC_700492_T	2.5706225793411073
Sphingobium_abikonense-_-AB681054--_NBRC_16140_T	1.1630873639906154
Roseomonas_oryzae-_-LN810637--_JC288_T	2.531534215029231
g__75905	0.9938741139342846
Anaerotignum_neopropionicum-_-X76746--_DSM_3847_T	3.633671737933958
Williamsia_sterculiae-_-KC550143--_CPCC_203464_T	2.3746949776367376
Bradyrhizobium_diversitatis-_-MK676046--_CNPSo_4019_T	0.6205548736768446
Rhodovastum_atsumiense-_-AB381935--_G2-11_T	1.4728977638046745
Flexibacter_flexilis-_-AB078050--_IFO_15060_T	2.2562267723629756
Roseovarius_litorisediminis-_-KC708867--_D1-W8_T	3.3001206083278047
Gangjinia_marincola-_-FJ463655--_GJ16_T	2.282793635451649
Coraliomargarita_sinensis-_-MG490168--_WN38_T	5.626088016350968
Collinsella_aerofaciens-_-AAVN02000007--_ATCC_25986_T	5.272825669721068
Myroides_pelagicus-_-AB681811--_NBRC_102469_T	2.0334165595988667
Propionivibrio_limicola-_-AJ307983--_GolChi1_T_T	2.0269175488102906
Sphingobacterium_populi-_-KT988032--_7Y-4_T	4.468727088552587
Peptostreptococcus_stomatis-_-DQ160208--_W2278_T	3.798584391200046
Allorhizobium_undicola-_-Y17047--_LMG_11875_T	2.3596607701691306
Methylobacterium_ajmalii-_-MW532474--_IF7SW-B2_T	2.3691698809531925
Thermacetogenium_phaeum-_-CP003732--_DSM_12270_T	2.1963470576969804
Paenibacillus_oceanisediminis-_-JF811909--_L10_T	2.5744658824260434
g__112008	1.550312382682609
Streptococcus_hongkongensis-_-HQ335006--_HKU30_T	1.340187259926204
Selenomonas_noxia-_-AF287799--_ATCC_43541_T	3.6320281140424253
Sphingomonas_aquatilis-_-AF131295--_JSS-7_T	1.658377248789563
Vibrio_gangliei-_-KY228998--_SZDIS-1_T	2.535824028613456
Streptomyces_griseostramineus-_-AB184140--_NBRC_12781_T	1.3519304627743063
Amycolatopsis_ruanii-_-HQ668524--_NMG112_T	1.6415573268239163
Bosea_spartocytisi-_-MT186807--_SSUT16T	1.8894347120582242
Liquorilactobacillus_aquaticus-_-DQ664203--_IMCC1736_T	1.1892091385104768
Marinithermofilum_abyssi-_-KM368341--_SCSIO_11157_T	2.3756417529987357
Marinifilum_albidiflavum-_-KX010419--_FB208_T	3.162069331281817
Lactococcus_paracarnosus-_-MT772278--_TMW_2.1615_T	2.0503825468696806
Gymnodinialimonas_phycosphaerae-_-MZ329063--_N5T	3.2906785218302472
Brevibacillus_panacihumi-_-EU383033--_DCY35_T	1.429888345876726
Sphingobacterium_corticibacterium-_-MK101438--_36D10-4-7_T	3.030687396529098
Burkholderia_gladioli-_-EU024168--_CIP_105410_T	1.4575206931913942
Methylocystis_heyeri-_-AM283543--_H2_T	1.7013249459978284
Paenibacillus_plantarum-_-MT105337--_LMG_31461T_T	2.3476140032533173
Ruegeria_pomeroyi-_-AF098491--_DSS-3_T	2.1358975697356564
Streptomyces_solincola-_-KM272173--_T5T	1.9288466180059014
Streptomyces_coacervatus-_-AB500703--_IFM_11055_T	1.8858378840606491
Planococcus_maritimus-_-AF500007--_TF-9_T	1.545416215595306
Methylicorpusculum_oleiharenae-_-KC963966--_XLMV4_T	1.2017939522665912
Acetobacter_senegalensis-_-AY883036--_CWBI-B418_T	1.6177737480486247
Hydrogenophaga_atypica-_-AJ585992--_BSB_41.8_T	1.6430459916294629
g__1367968	1.762993244162748
Polynucleobacter_alcilacus-_-OK037148--_UK-Pondora-W15_T	0.8480198640674582
Marinobacter_halophilus-_-KC762322--_XCD-X12_T	3.0272528769431193
g__2239	0.9421451770237261
g__2282761	1.8780685434219468
Streptomyces_abikoensis-_-AY999834--_KCTC_9727_T	1.3947252327149455
Chryseobacterium_balustinum-_-AB680758--_NBRC_15053_T	1.8927185948437497
Leifsonia_shinshuensis-_-DQ232614--_DB102-_JCM10591_T	1.9046707541213075
g__457933	1.2508247423513421
Rhodoblastus_acidophilus-_-FR733696--_DSM137_T	2.5868090731530873
g__3045370	1.8180845059723525
Neoscardovia_arbecensis-_-JF519691--_PG10_T	1.9687244802377588
Streptomyces_albospinus-_-AY999753--_JCM_3399_T	1.7884196623194255
Pseudomonas_zhaodongensis-_-JQ762275--_NEAU-ST5-21_T	1.7981204139350249
Rhodococcus_opacus-_-X92114--_MBS1_T	1.0157583352987127
Neisseria_meningitidis-_-AJ247244--_DSM_10036_T	0.6201451629522945
Gracilibacillus_salitolerans-_-MK106061--_SCU50_T	1.6442361648398252
Natronorubrum_bangense-_-Y14028--_A33_T	1.9546802021421201
Lentzea_aerocolonigenes-_-AF114804--_NRRL_B-3298T_T	1.4474875752572869
Gallibacterium_trehalosifermentans-_-EU339199--_52/S3/90_T	2.6944192299684158
Xanthomonas_albilineans-_-X95918--_LMG_494-T_T	1.7600042069948558
Auricoccus_indicus-_-KU302615--_S31_T	1.9689129782279733
Brevundimonas_lutea-_-KX601076--_NS26_T	1.9313432422897472
Flavimarina_pacifica-_-KJ152756--_IDSW-73_T	3.3632536000602626
Salsuginibacillus_kocurii-_-AM492160--_CH9d_T	4.189124810825126
Slackia_isoflavoniconvertens-_-AB566418--_JCM_16137_T	3.983561146378112
Planococcus_rifietoensis-_-AJ493659--_M8_T	1.5678143023355617
Nocardiopsis_ganjiahuensis-_-ANBA01000044--_DSM_45031_T	0.9120651044455216
Undibacterium_seohonense-_-KC735151--_SHS5-24_T	2.1054900682568642
Mycoplasma_hyorhinis-_-ARTL01000026--_BTS7_T	3.629985463373598
Desmonostoc_salinum-_-KX787933--_CCM-UFV059_T	2.7634238179334445
Salinicoccus_salsiraiae-_-DQ333949--_RH-1_T	1.88480850184592
Cohaesibacter_gelatinilyticus-_-DQ386307--_CL-GR15_T	3.0960311171239923
Thiohalorhabdus_denitrificans-_-DQ469582--_HL_19_T	2.4684534240222686
g__182709	0.49244746581563725
Lysobacter_spongiicola-_-AB299978--_KMM_329_T	1.1882414362595752
g__469	1.59707623437867
Clostridium_beijerinckii-_-CP000721--_NCIMB_8052_T	1.4051759864005418
g__461	1.0582894395007907
Salipaludibacillus_aurantiacus-_-LN827662--_s9_T	1.7308910494236516
Massilia_guangdongensis-_-MK968434--_DS3_T	1.8575639963405601
Mucilaginibacter_kameinonensis-_-AB681894--_NBRC_102645_T	2.454532980730976
Brevitalea_deliciosa-_-KP638490--_Ac_16_C4_T	3.4018274578161116
Tsuneonella_deserti-_-KY287245--_THG-S3_T	2.090323876509028
g__61653	1.4909624956211365
g__61655	2.22189145406297
Rhizobium_marinum_subsp._pelagicum-_-JOKI01000038--_R1-200B2_T	1.369492928943528
Salinadaptatus_halalkaliphilus-_-MK226479--_XQ-INN_246_T	1.6976852140070178
Nocardiopsis_alba-_-ANAC01000044--_DSM_43377_T	0.9233623247279482
Chryseobacterium_foetidum-_-ON697205--_CJ63_/type_materialtype_strain_of_Chryseobacterium_foetidumT	2.032389077259623
Marinobacter_salexigens-_-KX839493--_HJR7_T	2.394756423842131
Sphingomonas_hankookensis-_-FJ194436--_ODN7_T	1.9449276949083676
g__1940259	1.9351071411711012
g__583360	1.2173172008111501
Legionella_drozanskii-_-X97355--_LLAP1_T	2.070556769559395
Luedemannella_helvata-_-AB236957--_3-9-24-_T	1.7957010244025626
Streptococcus_dentiloxodontae-_-AB828596--_NUM_2404_T	3.02774368202259
Pseudoalteromonas_piscicida-_-AB681918--_NBRC_103038_T	0.24354634882250362
Paraglaciecola_psychrophila-_-CP003837--_170_T	2.2364156952843612
Longilinea_arvoryzae-_-AB243673--_KOME-1_LTP__T	2.6735421122125493
Sporosalibacterium_faouarense-_-EU567322--_SOL3F37_T	2.7458288003368776
Thermophagus_xiamenensis-_-DQ517535--_HS1_T	1.8389379209603471
Rhizobium_esperanzae-_-KC293513--_CNPSo_668_T	0.46344771116387556
Rouxiella_aceris-_-MN737199--_SAP-1T	1.786000642843479
g__58113	2.0361624507369958
Robertmurraya_kyonggiensis-_-JF896450--_NB22__T	2.0915334381789883
g__204456	0.5794305126671522
g__204450	2.899730490809614
Maribacter_arenosus-_-KU719511--_CAU_1321_T	2.936388226742863
Methyloradius_palustris-_-LC647199--_Zm11_source__________/type_materialtype_strain_of_Methyloradius_palustrisT	2.063883522949517
g__1594166	1.3659753987755499
Globicatella_sulfidifaciens-_-AJ297627--_LMG_188441_LTP__T	2.3476252968443165
Putridiphycobacter_roseus-_-MG230257--_SM1701_T	2.2494555443471347
Ralstonia_pickettii-_-AY741342--_ATCC_27511_T	2.5359446464343494
Zymomonas_mobilis_subsp._francensis-_-FR749909--_DSM_18599_T	2.560539503327457
g__2173855	1.2129254594278163
Salegentibacter_echinorum-_-JN040280--_HD4_T	3.2239836628638754
Sphingomonas_panacisoli-_-KT950755--_HKS19_T	1.827533239224604
Rhizobium_sophoriradicis-_-KJ831225--_CCBAU_03470_T	0.6714630027573971
Pusillimonas_noertemannii-_-AY695828--_BN9_T	1.482205364888368
g__219181	1.0821950103420612
Alicyclobacillus_acidoterrestris-_-AB042057--_ATCC_49025T_T	1.5950946989557622
g__412592	1.7981061472711248
Shewanella_surugensis-_-AB094597--_c959_T	2.314899080886236
Flammeovirga_kamogawensis-_-AB251933--_YS10_-=_IAM_15451-_=_NCIMB_14281-_T	3.27171451655254
Chryseobacterium_vrystaatense-_-AJ871397--_R-23566_=_LMG_22846_T	1.877583720912304
Pueribacillus_theae-_-MG725951--_T8_T	2.0596916700095296
Xinfangfangia_humi-_-MH667609--_IMT-291_T	1.618365799904436
Microbispora_soli-_-LC333392--_RTBAU4-9_T	2.771089043882146
g__2373	1.6361165312321104
g__2370	1.8737544135075297
Arthrobacter_alkaliphilus-_-AB248527--_LC6_T	2.0155495085207082
g__2375	1.3206828272754043
Lampropedia_hyalina-_-AB089485--_IAM_14890_T	2.682877774414962
Celeribacter_marinus-_-KF146343--_IMCC12053_T	2.729267541088242
Tepidibacter_thalassicus-_-AY158079--_SC_562_T	3.0811788490146386
Chryseobacterium_arachidiradicis-_-KP271932--_91A-612_T	1.5676929466421128
Myxococcus_qinghaiensis-_-OM049399--_QH3KD-4-1T	1.219858570050817
Pseudobutyrivibrio_ruminis-_-X95893--_DSM_9787_T	2.557262637947341
Thiocapsa_pendens-_-AJ002797--_DSM_236T_T	2.214845320203598
Thiocystis_cadagnonensis-_-AM086640--_Cad448_T	0.7198244312808648
Ralstonia_syzygii_subsp._celebesensis-_-KC757076--_UQRS_637_T	0.8850912153376529
Methylomusa_anaerophila-_-LC203074--_MMFC1_T	1.7189005609019283
g__1649469	1.7588468926612433
Rummeliibacillus_pycnus-_-AB271739--_NBRC_101231_T	1.8422733178645432
Chioneia_frigida-_-MN601355--_R-67880T	2.2621474242916797
Thiomicrospira_sibirica-_-AF126549--_AL7_T	1.8934098264102888
Mycobacterium_wolinskyi-_-AY457083--_ATCC_700010_T	1.1150545759411574
Flavobacterium_longum-_-AB795014--_YIT_12745_T	5.141296360087249
Catalinimonas_niigatensis-_-AB847959--_A6F-52_T	2.9528027249353306
Marinobacterium_marisflavi-_-EF468717--_IMCC4074_T	3.0621498092088566
Kitasatospora_cineracea-_-AB022875--_SK-3255_T	2.274554964828614
Rubellimicrobium_rubrum-_-MK610812--_YIM_131921_T	1.3755183665467996
g__698776	2.3666312083768686
Phocaeicola_oris-_-OL583977--_14-104T	7.352051624405208
Asanoa_hainanensis-_-FJ155992--_210121_T	1.4761418949511638
Legionella_shakespearei-_-Z49736--_NCTC_12829_LTP__T	3.7192072293941685
g__2172022	1.61311923168327
Legionella_longbeachae-_-AY444740--_ATCC_33462_T	1.191217964249976
Geodermatophilus_africanus-_-HE654550--_DSM_45422_T	1.5677188362843568
Actinoplanes_hotanensis-_-OM112207--_TRM88002T	1.8724622283641426
Phyllobacterium_loti-_-KC577468--_S658_T	2.906118918745621
g__2846763	1.775640449223888
g__2806306	2.4805235939111174
Pseudomonas_mangrovi-_-MH137036--_TC11_T	1.4397976568000193
Pseudohoeflea_suaedae-_-HM800935--_YC6898_T	1.6443644497074805
Legionella_steigerwaltii-_-Z49737--_nctc_11991_LTP__T	1.73569301359528
